nace_code_level1,nace_code_level2,nace_code_level3,nace_code_level4,isic_code_level1,isic_code_level2,isic_code_level3,isic_code_level4,nace_description_level1,nace_description_level2,nace_description_level3,nace_description_level4
C,25,25.1,25.12,C,25,251,2511,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of structural metal products,Manufacture of doors and windows of metal
C,25,25.2,25.21,C,25,251,2512,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of tanks, reservoirs and containers of metal",Manufacture of central heating radiators and boilers
C,25,25.2,25.29,C,25,251,2512,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of tanks, reservoirs and containers of metal","Manufacture of other tanks, reservoirs and containers of metal"
C,25,25.3,25.30,C,25,251,2513,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of steam generators, except central heating hot water boilers","Manufacture of steam generators, except central heating hot water boilers"
C,25,25.4,25.40,C,25,252,2520,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of weapons and ammunition,Manufacture of weapons and ammunition
C,25,25.5,25.50,C,25,259,2591,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment","Forging, pressing, stamping and roll-forming of metal; powder metallurgy","Forging, pressing, stamping and roll-forming of metal; powder metallurgy"
C,25,25.6,25.61,C,25,259,2592,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment",Treatment and coating of metals; machining,Treatment and coating of metals
C,25,25.6,25.62,C,25,259,2592,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment",Treatment and coating of metals; machining,Machining
C,25,25.7,25.71,C,25,259,2593,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of cutlery, tools and general hardware",Manufacture of cutlery
C,25,25.7,25.72,C,25,259,2593,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of cutlery, tools and general hardware",Manufacture of locks and hinges
C,25,25.7,25.73,C,25,259,2593,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment","Manufacture of cutlery, tools and general hardware",Manufacture of tools
C,25,25.9,25.91,C,25,259,2599,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,Manufacture of steel drums and similar containers
C,25,25.9,25.92,C,25,259,2599,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,Manufacture of light metal packaging
C,25,25.9,25.93,C,25,259,2599,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,"Manufacture of wire products, chain and springs"
C,25,25.9,25.94,C,25,259,2599,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,Manufacture of fasteners and screw machine products
C,25,25.9,25.99,C,25,259,2599,MANUFACTURING,"Manufacture of fabricated metal products, except machinery and equipment",Manufacture of other fabricated metal products,Manufacture of other fabricated metal products n.e.c.
C,26,26.1,26.11,C,26,261,2610,MANUFACTURING,"Manufacture of computer, electronic and optical products",Manufacture of electronic components and boards,Manufacture of electronic components
C,26,26.1,26.12,C,26,261,2610,MANUFACTURING,"Manufacture of computer, electronic and optical products",Manufacture of electronic components and boards,Manufacture of loaded electronic boards
C,26,26.2,26.20,C,26,262,2620,MANUFACTURING,"Manufacture of computer, electronic and optical products",Manufacture of computers and peripheral equipment,Manufacture of computers and peripheral equipment
C,26,26.3,26.30,C,26,263,2630,MANUFACTURING,"Manufacture of computer, electronic and optical products",Manufacture of communication equipment,Manufacture of communication equipment
C,26,26.4,26.40,C,26,264,2640,MANUFACTURING,"Manufacture of computer, electronic and optical products",Manufacture of consumer electronics,Manufacture of consumer electronics
C,26,26.5,26.51,C,26,265,2651,MANUFACTURING,"Manufacture of computer, electronic and optical products","Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks","Manufacture of instruments and appliances for measuring, testing and navigation"
C,26,26.5,26.52,C,26,265,2652,MANUFACTURING,"Manufacture of computer, electronic and optical products","Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",Manufacture of watches and clocks
C,26,26.6,26.60,C,26,266,2660,MANUFACTURING,"Manufacture of computer, electronic and optical products","Manufacture of irradiation, electromedical and electrotherapeutic equipment","Manufacture of irradiation, electromedical and electrotherapeutic equipment"
C,26,26.7,26.70,C,26,267,2670,MANUFACTURING,"Manufacture of computer, electronic and optical products",Manufacture of optical instruments and photographic equipment,Manufacture of optical instruments and photographic equipment
C,26,26.8,26.80,C,26,268,2680,MANUFACTURING,"Manufacture of computer, electronic and optical products",Manufacture of magnetic and optical media,Manufacture of magnetic and optical media
C,27,27.1,27.11,C,27,271,2710,MANUFACTURING,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus","Manufacture of electric motors, generators and transformers"
C,27,27.1,27.12,C,27,271,2710,MANUFACTURING,Manufacture of electrical equipment,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",Manufacture of electricity distribution and control apparatus
C,27,27.2,27.20,C,27,272,2720,MANUFACTURING,Manufacture of electrical equipment,Manufacture of batteries and accumulators,Manufacture of batteries and accumulators
C,27,27.3,27.31,C,27,273,2731,MANUFACTURING,Manufacture of electrical equipment,Manufacture of wiring and wiring devices,Manufacture of fibre optic cables
C,27,27.3,27.32,C,27,273,2732,MANUFACTURING,Manufacture of electrical equipment,Manufacture of wiring and wiring devices,Manufacture of other electronic and electric wires and cables
C,27,27.3,27.33,C,27,273,2733,MANUFACTURING,Manufacture of electrical equipment,Manufacture of wiring and wiring devices,Manufacture of wiring devices
C,27,27.4,27.40,C,27,274,2740,MANUFACTURING,Manufacture of electrical equipment,Manufacture of electric lighting equipment,Manufacture of electric lighting equipment
C,27,27.5,27.51,C,27,275,2750,MANUFACTURING,Manufacture of electrical equipment,Manufacture of domestic appliances,Manufacture of electric domestic appliances
C,27,27.5,27.52,C,27,275,2750,MANUFACTURING,Manufacture of electrical equipment,Manufacture of domestic appliances,Manufacture of non-electric domestic appliances
C,27,27.9,27.90,C,27,279,2790,MANUFACTURING,Manufacture of electrical equipment,Manufacture of other electrical equipment,Manufacture of other electrical equipment
C,28,28.1,28.11,C,28,281,2811,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of general-purpose machinery,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines"
C,28,28.1,28.12,C,28,281,2812,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of general-purpose machinery,Manufacture of fluid power equipment
C,28,28.1,28.13,C,28,281,2813,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of general-purpose machinery,Manufacture of other pumps and compressors
C,28,28.1,28.14,C,28,281,2813,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of general-purpose machinery,Manufacture of other taps and valves
C,28,28.1,28.15,C,28,281,2814,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of general-purpose machinery,"Manufacture of bearings, gears, gearing and driving elements"
C,28,28.2,28.21,C,28,281,2815,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other general-purpose machinery,"Manufacture of ovens, furnaces and furnace burners"
C,28,28.2,28.22,C,28,281,2816,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other general-purpose machinery,Manufacture of lifting and handling equipment
C,28,28.2,28.23,C,28,281,2817,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other general-purpose machinery,Manufacture of office machinery and equipment (except computers and peripheral equipment)
C,28,28.2,28.24,C,28,281,2818,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other general-purpose machinery,Manufacture of power-driven hand tools
C,28,28.2,28.25,C,28,281,2819,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other general-purpose machinery,Manufacture of non-domestic cooling and ventilation equipment
C,28,28.2,28.29,C,28,281,2819,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other general-purpose machinery,Manufacture of other general-purpose machinery n.e.c.
C,28,28.3,28.30,C,28,282,2821,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of agricultural and forestry machinery,Manufacture of agricultural and forestry machinery
C,28,28.4,28.41,C,28,282,2822,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of metal forming machinery and machine tools,Manufacture of metal forming machinery
C,28,28.4,28.49,C,28,282,2822,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of metal forming machinery and machine tools,Manufacture of other machine tools
C,28,28.9,28.91,C,28,282,2823,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other special-purpose machinery,Manufacture of machinery for metallurgy
C,28,28.9,28.92,C,28,282,2824,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other special-purpose machinery,"Manufacture of machinery for mining, quarrying and construction"
C,28,28.9,28.93,C,28,282,2825,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other special-purpose machinery,"Manufacture of machinery for food, beverage and tobacco processing"
C,28,28.9,28.94,C,28,282,2826,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other special-purpose machinery,"Manufacture of machinery for textile, apparel and leather production"
C,28,28.9,28.95,C,28,282,2829,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other special-purpose machinery,Manufacture of machinery for paper and paperboard production
C,28,28.9,28.96,C,28,282,2829,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other special-purpose machinery,Manufacture of plastics and rubber machinery
C,28,28.9,28.99,C,28,282,2829,MANUFACTURING,Manufacture of machinery and equipment n.e.c.,Manufacture of other special-purpose machinery,Manufacture of other special-purpose machinery n.e.c.
C,29,29.1,29.10,C,29,291,2910,MANUFACTURING,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of motor vehicles,Manufacture of motor vehicles
C,29,29.2,29.20,C,29,292,2920,MANUFACTURING,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers
C,29,29.3,29.31,C,29,293,2930,MANUFACTURING,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,Manufacture of electrical and electronic equipment for motor vehicles
C,29,29.3,29.32,C,29,293,2930,MANUFACTURING,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,Manufacture of other parts and accessories for motor vehicles
C,30,30.1,30.11,C,30,301,3011,MANUFACTURING,Manufacture of other transport equipment,Building of ships and boats,Building of ships and floating structures
C,30,30.1,30.12,C,30,301,3012,MANUFACTURING,Manufacture of other transport equipment,Building of ships and boats,Building of pleasure and sporting boats
C,30,30.2,30.20,C,30,302,3020,MANUFACTURING,Manufacture of other transport equipment,Manufacture of railway locomotives and rolling stock,Manufacture of railway locomotives and rolling stock
C,30,30.3,30.30,C,30,303,3030,MANUFACTURING,Manufacture of other transport equipment,Manufacture of air and spacecraft and related machinery,Manufacture of air and spacecraft and related machinery
C,30,30.4,30.40,C,30,304,3040,MANUFACTURING,Manufacture of other transport equipment,Manufacture of military fighting vehicles,Manufacture of military fighting vehicles
C,30,30.9,30.91,C,30,309,3091,MANUFACTURING,Manufacture of other transport equipment,Manufacture of transport equipment n.e.c.,Manufacture of motorcycles
C,30,30.9,30.92,C,30,309,3092,MANUFACTURING,Manufacture of other transport equipment,Manufacture of transport equipment n.e.c.,Manufacture of bicycles and invalid carriages
C,30,30.9,30.99,C,30,309,3099,MANUFACTURING,Manufacture of other transport equipment,Manufacture of transport equipment n.e.c.,Manufacture of other transport equipment n.e.c.
C,31,31.0,31.01,C,31,310,3100,MANUFACTURING,Manufacture of furniture,Manufacture of furniture,Manufacture of office and shop furniture
C,31,31.0,31.02,C,31,310,3100,MANUFACTURING,Manufacture of furniture,Manufacture of furniture,Manufacture of kitchen furniture
C,31,31.0,31.03,C,31,310,3100,MANUFACTURING,Manufacture of furniture,Manufacture of furniture,Manufacture of mattresses
C,31,31.0,31.09,C,31,310,3100,MANUFACTURING,Manufacture of furniture,Manufacture of furniture,Manufacture of other furniture
C,32,32.1,32.11,C,32,321,3211,MANUFACTURING,Other manufacturing,"Manufacture of jewellery, bijouterie and related articles",Striking of coins
C,32,32.1,32.12,C,32,321,3211,MANUFACTURING,Other manufacturing,"Manufacture of jewellery, bijouterie and related articles",Manufacture of jewellery and related articles
C,32,32.1,32.13,C,32,321,3212,MANUFACTURING,Other manufacturing,"Manufacture of jewellery, bijouterie and related articles",Manufacture of imitation jewellery and related articles
C,32,32.2,32.20,C,32,322,3220,MANUFACTURING,Other manufacturing,Manufacture of musical instruments,Manufacture of musical instruments
C,32,32.3,32.30,C,32,323,3230,MANUFACTURING,Other manufacturing,Manufacture of sports goods,Manufacture of sports goods
C,32,32.4,32.40,C,32,324,3240,MANUFACTURING,Other manufacturing,Manufacture of games and toys,Manufacture of games and toys
C,32,32.5,32.50,C,32,325,3250,MANUFACTURING,Other manufacturing,Manufacture of medical and dental instruments and supplies,Manufacture of medical and dental instruments and supplies
C,32,32.9,32.91,C,32,329,3290,MANUFACTURING,Other manufacturing,Manufacturing n.e.c.,Manufacture of brooms and brushes
C,32,32.9,32.99,C,32,329,3290,MANUFACTURING,Other manufacturing,Manufacturing n.e.c.,Other manufacturing n.e.c.
C,33,33.1,33.11,C,33,331,3311,MANUFACTURING,Repair and installation of machinery and equipment,"Repair of fabricated metal products, machinery and equipment",Repair of fabricated metal products
C,33,33.1,33.12,C,33,331,3312,MANUFACTURING,Repair and installation of machinery and equipment,"Repair of fabricated metal products, machinery and equipment",Repair of machinery
C,33,33.1,33.13,C,33,331,3313,MANUFACTURING,Repair and installation of machinery and equipment,"Repair of fabricated metal products, machinery and equipment",Repair of electronic and optical equipment
C,33,33.1,33.14,C,33,331,3314,MANUFACTURING,Repair and installation of machinery and equipment,"Repair of fabricated metal products, machinery and equipment",Repair of electrical equipment
C,33,33.1,33.15,C,33,331,3315,MANUFACTURING,Repair and installation of machinery and equipment,"Repair of fabricated metal products, machinery and equipment",Repair and maintenance of ships and boats
C,33,33.1,33.16,C,33,331,3315,MANUFACTURING,Repair and installation of machinery and equipment,"Repair of fabricated metal products, machinery and equipment",Repair and maintenance of aircraft and spacecraft
C,33,33.1,33.17,C,33,331,3315,MANUFACTURING,Repair and installation of machinery and equipment,"Repair of fabricated metal products, machinery and equipment",Repair and maintenance of other transport equipment
C,33,33.1,33.19,C,33,331,3319,MANUFACTURING,Repair and installation of machinery and equipment,"Repair of fabricated metal products, machinery and equipment",Repair of other equipment
C,33,33.2,33.20,C,33,332,3320,MANUFACTURING,Repair and installation of machinery and equipment,Installation of industrial machinery and equipment,Installation of industrial machinery and equipment
D,35,35.1,35.11,D,35,351,3510,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",Production of electricity
D,35,35.1,35.12,D,35,351,3510,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",Transmission of electricity
D,35,35.1,35.13,D,35,351,3510,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",Distribution of electricity
D,35,35.1,35.14,D,35,351,3510,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY","Electricity, gas, steam and air conditioning supply","Electric power generation, transmission and distribution",Trade of electricity
D,35,35.2,35.21,D,35,352,3520,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY","Electricity, gas, steam and air conditioning supply",Manufacture of gas; distribution of gaseous fuels through mains,Manufacture of gas
D,35,35.2,35.22,D,35,352,3520,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY","Electricity, gas, steam and air conditioning supply",Manufacture of gas; distribution of gaseous fuels through mains,Distribution of gaseous fuels through mains
D,35,35.2,35.23,D,35,352,3520,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY","Electricity, gas, steam and air conditioning supply",Manufacture of gas; distribution of gaseous fuels through mains,Trade of gas through mains
D,35,35.3,35.30,D,35,353,3530,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY","Electricity, gas, steam and air conditioning supply",Steam and air conditioning supply,Steam and air conditioning supply
E,36,36.0,36.00,E,36,360,3600,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","Water collection, treatment and supply","Water collection, treatment and supply","Water collection, treatment and supply"
E,37,37.0,37.00,E,37,370,3700,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Sewerage,Sewerage,Sewerage
E,38,38.1,38.11,E,38,381,3811,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","Waste collection, treatment and disposal activities; materials recovery",Waste collection,Collection of non-hazardous waste
E,38,38.1,38.12,E,38,381,3812,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","Waste collection, treatment and disposal activities; materials recovery",Waste collection,Collection of hazardous waste
E,38,38.2,38.21,E,38,382,3821,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","Waste collection, treatment and disposal activities; materials recovery",Waste treatment and disposal,Treatment and disposal of non-hazardous waste
E,38,38.2,38.22,E,38,382,3822,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","Waste collection, treatment and disposal activities; materials recovery",Waste treatment and disposal,Treatment and disposal of hazardous waste
E,38,38.3,38.31,E,38,383,3830,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","Waste collection, treatment and disposal activities; materials recovery",Materials recovery,Dismantling of wrecks
E,38,38.3,38.32,E,38,383,3830,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES","Waste collection, treatment and disposal activities; materials recovery",Materials recovery,Recovery of sorted materials
E,39,39.0,39.00,E,39,390,3900,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Remediation activities and other waste management services,Remediation activities and other waste management services,Remediation activities and other waste management services
F,41,41.1,41.10,F,41,410,4100,CONSTRUCTION,Construction of buildings,Development of building projects,Development of building projects
F,41,41.2,41.20,F,41,410,4100,CONSTRUCTION,Construction of buildings,Construction of residential and non-residential buildings,Construction of residential and non-residential buildings
F,42,42.1,42.11,F,42,421,4210,CONSTRUCTION,Civil engineering,Construction of roads and railways,Construction of roads and motorways
F,42,42.1,42.12,F,42,421,4210,CONSTRUCTION,Civil engineering,Construction of roads and railways,Construction of railways and underground railways
F,42,42.1,42.13,F,42,421,4210,CONSTRUCTION,Civil engineering,Construction of roads and railways,Construction of bridges and tunnels
F,42,42.2,42.21,F,42,422,4220,CONSTRUCTION,Civil engineering,Construction of utility projects,Construction of utility projects for fluids
F,42,42.2,42.22,F,42,422,4220,CONSTRUCTION,Civil engineering,Construction of utility projects,Construction of utility projects for electricity and telecommunications
F,42,42.9,42.91,F,42,429,4290,CONSTRUCTION,Civil engineering,Construction of other civil engineering projects,Construction of water projects
F,42,42.9,42.99,F,42,429,4290,CONSTRUCTION,Civil engineering,Construction of other civil engineering projects,Construction of other civil engineering projects n.e.c.
F,43,43.1,43.11,F,43,431,4311,CONSTRUCTION,Specialised construction activities,Demolition and site preparation,Demolition
F,43,43.1,43.12,F,43,431,4312,CONSTRUCTION,Specialised construction activities,Demolition and site preparation,Site preparation
F,43,43.1,43.13,F,43,431,4312,CONSTRUCTION,Specialised construction activities,Demolition and site preparation,Test drilling and boring
F,43,43.2,43.21,F,43,432,4321,CONSTRUCTION,Specialised construction activities,"Electrical, plumbing and other construction installation activities",Electrical installation
F,43,43.2,43.22,F,43,432,4322,CONSTRUCTION,Specialised construction activities,"Electrical, plumbing and other construction installation activities","Plumbing, heat and air-conditioning installation"
F,43,43.2,43.29,F,43,432,4329,CONSTRUCTION,Specialised construction activities,"Electrical, plumbing and other construction installation activities",Other construction installation
F,43,43.3,43.31,F,43,433,4330,CONSTRUCTION,Specialised construction activities,Building completion and finishing,Plastering
F,43,43.3,43.32,F,43,433,4330,CONSTRUCTION,Specialised construction activities,Building completion and finishing,Joinery installation
F,43,43.3,43.33,F,43,433,4330,CONSTRUCTION,Specialised construction activities,Building completion and finishing,Floor and wall covering
F,43,43.3,43.34,F,43,433,4330,CONSTRUCTION,Specialised construction activities,Building completion and finishing,Painting and glazing
F,43,43.3,43.39,F,43,433,4330,CONSTRUCTION,Specialised construction activities,Building completion and finishing,Other building completion and finishing
F,43,43.9,43.91,F,43,439,4390,CONSTRUCTION,Specialised construction activities,Other specialised construction activities,Roofing activities
F,43,43.9,43.99,F,43,439,4390,CONSTRUCTION,Specialised construction activities,Other specialised construction activities,Other specialised construction activities n.e.c.
G,45,45.1,45.11,G,45,451,4510,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Wholesale and retail trade and repair of motor vehicles and motorcycles,Sale of motor vehicles,Sale of cars and light motor vehicles
G,45,45.1,45.19,G,45,451,4510,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Wholesale and retail trade and repair of motor vehicles and motorcycles,Sale of motor vehicles,Sale of other motor vehicles
G,45,45.2,45.20,G,45,452,4520,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Wholesale and retail trade and repair of motor vehicles and motorcycles,Maintenance and repair of motor vehicles,Maintenance and repair of motor vehicles
G,45,45.3,45.31,G,45,453,4530,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Wholesale and retail trade and repair of motor vehicles and motorcycles,Sale of motor vehicle parts and accessories,Wholesale trade of motor vehicle parts and accessories
G,45,45.3,45.32,G,45,453,4530,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Wholesale and retail trade and repair of motor vehicles and motorcycles,Sale of motor vehicle parts and accessories,Retail trade of motor vehicle parts and accessories
G,45,45.4,45.40,G,45,454,4540,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,Wholesale and retail trade and repair of motor vehicles and motorcycles,"Sale, maintenance and repair of motorcycles and related parts and accessories","Sale, maintenance and repair of motorcycles and related parts and accessories"
G,46,46.1,46.11,G,46,461,4610,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale on a fee or contract basis,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
G,46,46.1,46.12,G,46,461,4610,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale on a fee or contract basis,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
G,46,46.1,46.13,G,46,461,4610,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale on a fee or contract basis,Agents involved in the sale of timber and building materials
G,46,46.1,46.14,G,46,461,4610,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale on a fee or contract basis,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
G,46,46.1,46.15,G,46,461,4610,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale on a fee or contract basis,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
G,46,46.1,46.16,G,46,461,4610,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale on a fee or contract basis,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
G,46,46.1,46.17,G,46,461,4610,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale on a fee or contract basis,"Agents involved in the sale of food, beverages and tobacco"
G,46,46.1,46.18,G,46,461,4610,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale on a fee or contract basis,Agents specialised in the sale of other particular products
G,46,46.1,46.19,G,46,461,4610,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale on a fee or contract basis,Agents involved in the sale of a variety of goods
G,46,46.2,46.21,G,46,462,4620,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of agricultural raw materials and live animals,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
G,46,46.2,46.22,G,46,462,4620,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of agricultural raw materials and live animals,Wholesale of flowers and plants
G,46,46.2,46.23,G,46,462,4620,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of agricultural raw materials and live animals,Wholesale of live animals
G,46,46.2,46.24,G,46,462,4620,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles",Wholesale of agricultural raw materials and live animals,"Wholesale of hides, skins and leather"
G,46,46.3,46.31,G,46,463,4630,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of food, beverages and tobacco",Wholesale of fruit and vegetables
G,46,46.3,46.32,G,46,463,4630,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of food, beverages and tobacco",Wholesale of meat and meat products
G,46,46.3,46.33,G,46,463,4630,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of food, beverages and tobacco","Wholesale of dairy products, eggs and edible oils and fats"
G,46,46.3,46.34,G,46,463,4630,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of food, beverages and tobacco",Wholesale of beverages
G,46,46.3,46.35,G,46,463,4630,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of food, beverages and tobacco",Wholesale of tobacco products
G,46,46.3,46.36,G,46,463,4630,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,"Wholesale trade, except of motor vehicles and motorcycles","Wholesale of food, beverages and tobacco",Wholesale of sugar and chocolate and sugar confectionery
